relative_path,major,path_category,category,factory,kind,action,file_size,modified_at,reason,absolute_path
室内照明/线条灯办公灯/东电/202304/IES Reports/40W 4000K 2023.3 EN.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1120104,2023-03-07T03:07:56.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202304/IES Reports/40W 4000K 2023.3 EN.pdf
室内照明/线条灯办公灯/东电/202304/IES Reports/8W L 4000K 2023.3.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1113152,2023-03-07T04:45:30.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202304/IES Reports/8W L 4000K 2023.3.pdf
室内照明/线条灯办公灯/东电/202304/Wellux New LED Linear Light - LLS-B Series E-catalogue.pdf,室内照明,线条灯办公灯,线条灯,东电,catalog,create,2789763,2023-06-27T07:34:14.000Z,文件名/路径含目录或画册关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202304/Wellux New LED Linear Light - LLS-B Series E-catalogue.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/2. 二代线条灯(三通万向拼接)-说明书.pdf,室内照明,线条灯办公灯,线条灯,东电,manual,create,585472,2023-07-19T06:01:20.000Z,文件名/路径含说明书或安装关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/2. 二代线条灯(三通万向拼接)-说明书.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/3. 二代线条灯(三通万向拼接)-线条图.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,85528,2023-08-14T02:30:42.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/3. 二代线条灯(三通万向拼接)-线条图.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/4. 二代线条灯警示卡.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,1261494,2024-01-15T03:18:04.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/4. 二代线条灯警示卡.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 0.3m 12W.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,302208,2024-03-20T00:03:12.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 0.3m 12W.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 0.6m 24W.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,301253,2024-03-20T00:03:12.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 0.6m 24W.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 0.9m 36W.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,301447,2024-03-20T00:03:12.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 0.9m 36W.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 1.2m 50W.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,301364,2024-03-20T00:03:10.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 1.2m 50W.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 1.5m 60W.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,311547,2024-03-20T10:07:36.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/5.二代线条灯单面发光IES测试报告/第二代线条灯 1.5m 60W.pdf
室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/Introduction for XTII Series LED LINEAR LIGHT.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,1704727,2023-11-25T07:43:52.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第二代-XT2线条灯资料汇总/第二代-XT2线条灯资料汇总/Introduction for XTII Series LED LINEAR LIGHT.pdf
室内照明/线条灯办公灯/东电/202408/第三代-XT3线条灯资料汇总/第三代-XT3线条灯资料汇总/1.IES配光曲线报告/XT3-B12-50w 4000K.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,183027,2024-08-06T10:09:36.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第三代-XT3线条灯资料汇总/第三代-XT3线条灯资料汇总/1.IES配光曲线报告/XT3-B12-50w 4000K.pdf
室内照明/线条灯办公灯/东电/202408/第三代-XT3线条灯资料汇总/第三代-XT3线条灯资料汇总/1.IES配光曲线报告/XT3-B6-24w 4000K.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,241408,2024-08-06T10:09:12.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第三代-XT3线条灯资料汇总/第三代-XT3线条灯资料汇总/1.IES配光曲线报告/XT3-B6-24w 4000K.pdf
室内照明/线条灯办公灯/东电/202408/第三代-XT3线条灯资料汇总/第三代-XT3线条灯资料汇总/3.三代安装说明书.pdf,室内照明,线条灯办公灯,线条灯,东电,manual,create,490668,2024-04-28T03:06:45.000Z,文件名/路径含说明书或安装关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第三代-XT3线条灯资料汇总/第三代-XT3线条灯资料汇总/3.三代安装说明书.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/3. 线条灯安装示意图/安装示意图.pdf,室内照明,线条灯办公灯,线条灯,东电,manual,create,1125011,2022-11-16T03:01:02.000Z,文件名/路径含说明书或安装关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/3. 线条灯安装示意图/安装示意图.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/3. 线条灯安装示意图/产品说明书.pdf,室内照明,线条灯办公灯,线条灯,东电,manual,create,4701552,2023-07-31T02:33:44.000Z,文件名/路径含说明书或安装关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/3. 线条灯安装示意图/产品说明书.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--L connector.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,54195,2023-02-02T02:06:58.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--L connector.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--Linear light.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,12958,2023-02-02T02:09:10.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--Linear light.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--T connector.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,56764,2023-02-02T02:07:36.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--T connector.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--X connector.pdf,室内照明,线条灯办公灯,线条灯,东电,other,create,57960,2023-02-02T02:08:16.000Z,文件名/路径未命中明确分类关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/4. 线条灯线条图/Line drawing--X connector.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/10W T 4000K 2023.3 AA.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1108648,2023-03-07T04:14:22.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/10W T 4000K 2023.3 AA.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/10W T 4000K 2023.3.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1242564,2023-03-07T04:13:22.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/10W T 4000K 2023.3.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/12W + 4000K 2023.3 CN.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1247102,2023-03-07T03:41:48.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/12W + 4000K 2023.3 CN.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/12W + 4000K 2023.3.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1113231,2023-03-07T03:40:22.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/12W + 4000K 2023.3.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/20W 4000K 2023.3.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1254015,2023-03-07T01:57:20.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/20W 4000K 2023.3.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/20W 4000K EN 2023.3.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1118756,2023-03-07T02:00:56.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/20W 4000K EN 2023.3.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/30W 4000K 2023.3 CN.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1255164,2023-03-07T02:34:30.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/30W 4000K 2023.3 CN.pdf
室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/30W 4000K 2023.3.pdf,室内照明,线条灯办公灯,线条灯,东电,certificate-report,create,1119884,2023-03-07T02:32:32.000Z,文件名/路径含证书、检测或报告关键词,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202408/第一代-XT1线条灯资料汇总/第一代-XT1线条灯资料汇总/7.一代线条灯三面发光IES测试报告/30W 4000K 2023.3.pdf
