path,category,factory,classification,reason,estimated_products
室内照明/吸顶灯/瑞盛达/2025年10月/促销款欧标吸顶灯/促销款欧标吸顶灯报价单10.24.xlsx,吸顶灯,瑞盛达,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,2
室内照明/吸顶灯/瑞盛达/2025年10月/经典款模组EMC报价单7.30.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,6
室内照明/吸顶灯/瑞盛达/2025年10月/雷达感应吸顶灯报价单7.30.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,6
室内照明/吸顶灯/瑞盛达/2025年10月/欧标拨码吸顶灯报价单7.30.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,3
室内照明/吸顶灯/瑞盛达/2025年10月/全塑筒灯报价单7.30.xls,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
室内照明/吸顶灯/瑞盛达/2025年10月/瑞盛达朗辉系列IP65三防吸顶灯报价单7.30.xlsx,吸顶灯,瑞盛达,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,16
室内照明/吸顶灯/瑞盛达/2025年10月/瑞盛达朗月系列IP44可替换挂板三防灯报价单7.30.xls,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
室内照明/吸顶灯/瑞盛达/2025年10月/瑞盛达朗月系列IP54三防灯报价单7.30.xls,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
室内照明/吸顶灯/瑞盛达/2025年10月/瑞盛达三防支架报价单6月（更新方案价格）.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,6
室内照明/吸顶灯/瑞盛达/2025年10月/瑞盛达铁底盘吸顶灯澳洲报价单10月.xls,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,4
室内照明/吸顶灯/瑞盛达/2025年10月/IP44三防吸顶灯报价单7.30.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,4
室内照明/吸顶灯/瑞盛达/2025年10月/PC防潮灯报价单220-240V.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,7
室内照明/吸顶灯/瑞盛达/2025年4月/超薄吸顶灯报价单2025.4.02更新.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,6
室内照明/吸顶灯/瑞盛达/2025年4月/欧标塑料筒灯报价单5月.xls,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
室内照明/吸顶灯/瑞盛达/2025年4月/吸顶灯报价单2025.4.22.xlsx,吸顶灯,瑞盛达,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,14
室内照明/吸顶灯/瑞盛达/2025年4月/MIRA拨码3CCT IP65吸顶灯报价单2025.4.15.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,16
室内照明/吸顶灯/瑞盛达/非洲吸顶灯报价单2024.11.13.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/吸顶灯/瑞盛达/罗马尼亚吸顶灯报价单5.15 给林姐那边价格.xlsx,吸顶灯,瑞盛达,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,2
室内照明/吸顶灯/瑞盛达/欧标吸顶灯报价单3.25.xlsx,吸顶灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,6
室内照明/吸顶灯/瑞盛达/To 江西瑞盛达- W1124X310- Homelight吸顶灯- 下单文件- 20240617.xls,吸顶灯,瑞盛达,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,13
室内照明/吸顶灯/瑞鑫/LC-H/25V1瑞鑫吸顶灯价格.xlsx,吸顶灯,瑞鑫,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,9
室内照明/吸顶灯/四阳/核价Wellux led ceiling light quotation 20220810.xls,吸顶灯,四阳,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
室内照明/吸顶灯/稣赐/9-9欧式吸顶灯(2).xlsx,吸顶灯,稣赐,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/吸顶灯/稣赐/波兰报价 - 人体感应(1)202510.xlsx,吸顶灯,稣赐,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,3
室内照明/吸顶灯/稣赐/广交会过认证新款询价2.xls,吸顶灯,稣赐,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/吸顶灯/稣赐/核价Wellux Quotation of led ceiling light 20230908 (1).xlsx,吸顶灯,稣赐,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/吸顶灯/稣赐/汇孚-吸顶灯Catalogue-20240409.xls,吸顶灯,稣赐,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,22
室内照明/吸顶灯/稣赐/铁艺金色吸顶灯询价11.29.xls,吸顶灯,稣赐,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,11
室内照明/吸顶灯/稣赐/吸顶灯新款询价-稣赐202403.xls,吸顶灯,稣赐,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,7
室内照明/吸顶灯/唯唯/202403/2024-03 新款清单.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,19
室内照明/吸顶灯/唯唯/202403/高光效款/带罩光效100lm报价单 (1).xlsx,吸顶灯,唯唯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,15
室内照明/吸顶灯/唯唯/202403/汇孚-ERP-注塑款.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,4
室内照明/吸顶灯/唯唯/202403/南美墨西哥报价单.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,7
室内照明/吸顶灯/唯唯/202403/IP65款/报价单-IP54 吸顶灯(1)出南美宽压.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,5
室内照明/吸顶灯/唯唯/202403/IP65款/IP54 双层环(1)-欧标.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,5
室内照明/吸顶灯/唯唯/202403/weimei-吸顶灯-边环星空.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,23
室内照明/吸顶灯/唯唯/超薄方形 很贵 不做参考.xlsx,吸顶灯,唯唯,enrichment-only,未发现价格/型号列，但文件名或表头含规格/图片/参数信号,2
室内照明/吸顶灯/唯唯/塑料环 铁环价格比较 主推.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,25
室内照明/吸顶灯/唯唯/唯美吸顶灯 RGB+CW+WW-报价单20230909(2).xlsx,吸顶灯,唯唯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,18
室内照明/吸顶灯/唯唯/唯美吸顶灯-报价单0214-23.xlsx,吸顶灯,唯唯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,66
室内照明/吸顶灯/唯唯/weimei-吸顶灯-202410-汇孚 12款 4种价格.xlsx,吸顶灯,唯唯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,52
室内照明/吸顶灯/心杰/XJ-多功能窄边吸顶灯报价单24-D.xlsx,吸顶灯,心杰,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,6
室内照明/吸顶灯/心杰/XJ-吸顶灯报价单24.06.13 心杰.xlsx,吸顶灯,心杰,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,4
室内照明/吸顶灯/伊明特/2024/20240705 Quotation juliet.xls,吸顶灯,伊明特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,18
室内照明/吸顶灯/伊明特/2024/20240828 报价表.xls,吸顶灯,伊明特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,62
室内照明/吸顶灯/伊明特/2024/20241014 A074报价 伊明特.xls,吸顶灯,伊明特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,11
室内照明/吸顶灯/伊明特/2025/20250321 E-catelogue Quotation.xlsx,吸顶灯,伊明特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,113
室内照明/吸顶灯/伊明特/2025/20250730 Quotation.xls,吸顶灯,伊明特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,23
室内照明/吸顶灯/伊明特/2025/副本20250512 quotation file.xlsx,吸顶灯,伊明特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,114
室内照明/吸顶灯/伊明特/2026/核价LED Ceiling Lamp Quotation - Wellux Lighting 20260512.xlsx,吸顶灯,伊明特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,79
室内照明/吸顶灯/伊明特/2026/天境灯 /20260407 High Sky Mirror Quotation.xlsx,吸顶灯,伊明特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,29
室内照明/吸顶灯/伊明特/2026/天境灯 /High Sky Mirror Quotation- Wellux Lighting 20260512.xlsx,吸顶灯,伊明特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,26
室内照明/吸顶灯/伊明特/2026/伊明特-欧洲报价总表20260127 Quotation.xlsx,吸顶灯,伊明特,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,87
室内照明/吸顶灯/伊明特/副本To伊明特-汇孚小郑样品单202506.xls,吸顶灯,伊明特,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,5
室内照明/吸顶灯/伊明特/核价 LED  ceiling Lamp  Wellux Lighting  20251126.xlsx,吸顶灯,伊明特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,114
室内照明/吸顶灯/亦普/YIPU Ceiling lamp 2023.11.7  Quotation.xlsx,吸顶灯,亦普,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/吸顶灯/逸亮 塑料吸顶灯/（汇孚）Quotation from GYLED，涨5%.xls,吸顶灯,逸亮 塑料吸顶灯,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,29
室内照明/吸顶灯/逸亮 塑料吸顶灯/核价- WELLUX CEILING LIGHT QUOTATION -2025.11.10.xlsx,吸顶灯,逸亮 塑料吸顶灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/吸顶灯/逸亮 塑料吸顶灯/逸亮Quotation_2026.3.28 2026新品报价.xls,吸顶灯,逸亮 塑料吸顶灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
室内照明/吸顶灯/逸亮 塑料吸顶灯/New HK fair offer from YLED - 副本(1).xls,吸顶灯,逸亮 塑料吸顶灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,4
室内照明/吸顶灯/逸亮 塑料吸顶灯/QUOTATION-逸亮吸顶灯，涨5%.xls,吸顶灯,逸亮 塑料吸顶灯,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,6
室内照明/吸顶灯/永和starlux/吸顶灯报价 2024.2.21  新_冲突文件_lenovo_20240827100016.xls,吸顶灯,永和starlux,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,5
室内照明/吸顶灯/永和starlux/吸顶灯报价 2024.2.21  新.xls,吸顶灯,永和starlux,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,5
室内照明/吸顶灯/优林/优林照明三防灯 EMC+LVD 认证报价  202502246.xlsx,吸顶灯,优林,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/吸顶灯/优林/优林照明铁艺马克龙吸顶灯 EMC+LVD  报价 20250226 .xlsx,吸顶灯,优林,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,10
室内照明/吸顶灯/中山呈明/拼接含税报价(3).xlsx,吸顶灯,中山呈明,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,118
室内照明/吸顶灯/JOM 花灯/Quotation by Jomlighting 2026.4.3.xlsx,吸顶灯,JOM 花灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,8
室内照明/铝型材/百通/线条灯报价格式-百通 进成 202410.xlsx,线条灯,百通,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,59
室内照明/线条灯办公灯/本金/20230915-本金过CE产品报价_冲突文件_lenovo_20240827100606.xls,线条灯,本金,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/线条灯办公灯/本金/20230915-本金过CE产品报价.xls,线条灯,本金,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/线条灯办公灯/本金/2023914本金-Benjin lighting quotation-Amy.xls,线条灯,本金,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,10
室内照明/线条灯办公灯/博华/202304/博华5070线条灯和嵌入式线条灯报价20230403.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,21
室内照明/线条灯办公灯/博华/202304/博华的 5070 南美配置报价+ 3560 欧标的价格/(HERA) 7535-recessed-宽压.xlsx,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/线条灯办公灯/博华/202304/博华的 5070 南美配置报价+ 3560 欧标的价格/（Perse）-suspended-宽压.xls,线条灯,博华,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,21
室内照明/线条灯办公灯/博华/202304/博华的 5070 南美配置报价+ 3560 欧标的价格/3560线条灯报价.xls,线条灯,博华,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,1
室内照明/线条灯办公灯/博华/202304/博华的 5070 南美配置报价+ 3560 欧标的价格/博华南美线条灯核价/wellux quotation of led linear fixture 20230823.xlsx,线条灯,博华,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,13
室内照明/线条灯办公灯/博华/202304/核价wellux quotation of  led linear fixture 2023.3.30(2) maya系列 线条灯报价.xlsx,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,14
室内照明/线条灯办公灯/博华/202304/线条灯报价202304014-增加120和130光效.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,21
室内照明/线条灯办公灯/博华/202304/polar-广交会报价0414.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/线条灯办公灯/博华/202310/3575暗装线条灯 价格更新-23-6-26.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,4
室内照明/线条灯办公灯/博华/202310/5070线条灯报价-灯杯款2023.9.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/线条灯办公灯/博华/202310/5070线条灯报价-扩散板2023.9.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,21
室内照明/线条灯办公灯/博华/202410/24年秋季广交会V2/（leto）5070 塑壳电源V2.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,4
室内照明/线条灯办公灯/博华/202410/24年秋季广交会V2/（perse）5070线条灯V2.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
室内照明/线条灯办公灯/博华/202410/24年秋季广交会V2/DONAR-6378线条灯V2.xls,线条灯,博华,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,6
